"67","1","Fall 2019","AH","10868","AH 985","LEAVE OF ABSENCE","0",NULL,NULL,NULL,NULL
"68","1","Fall 2019","AH","10873","AH 986V","FULL TIME VISITING STUDENT","0",NULL,NULL,NULL,NULL
"69","1","Fall 2019","AH","10884","AH 995","CONT OF DOCTORAL ENROLLMENT","0",NULL,NULL,NULL,NULL
"70","1","Fall 2019","AH","10896","AH 997","DOCTORAL DISSERTATION","0",NULL,NULL,NULL,NULL
"71","1","Fall 2019","AH","10914","AH 997A","DOCT DISSERTATN IN ABSENTIA","0",NULL,NULL,NULL,NULL
"72","1","Fall 2019","AH","10923","AH 999","DOCTORAL DISSERTATION","0",NULL,NULL,NULL,NULL
"73","1","Fall 2019","AH","10971","AH 999A","DOCT DISSERTATN IN ABSENTIA","0",NULL,NULL,NULL,NULL
"74","1","Fall 2019","ANT","11029","ANT 101","CULTURAL ANTHROPOLOGY","4",NULL,"This course, an introduction to the study of human culture, exposes students to the basic principles of anthropology. Students will be introduced to the range of cultural diversity that exists in the world, from tribal societies to modern nation-states. Through this encounter, students will learn to view cultures in comparative context, and will critically reflect on what it means to be human",NULL,"SEARLE L"
"75","1","Fall 2019","ANT","11056","ANT 102","INTRODUCTION TO MEDICAL ANTHROPOLOGY","4",NULL,"Exploration of anthropological interpretation, research, and writing on the ways different peoples understand and deal with issues of illness and disease.",NULL,"METCALF L"
"76","1","Fall 2019","ANT","11067","ANT 105","LANGUAGE & CULTURE","4",NULL,"This course investigates the relationship between language and culture at the interface of linguistics and anthropology. It examines the ways in which language reflects the perception of the world, ways of life and beliefs of its speakers, creates rituals and maintains social ties, and is used by people of different ages, genders, social classes, and ethnicities.We will discuss hypotheses that try to explain the nature of relationship between language and culture and then turn to a wide variety of topics which are relevant for both linguists and anthropologists. These include, for instance, kinship systems, language of perception (e.g. colors, spatial relations), politeness across languages and cultures, and writing systems.","None",NULL
"77","1","Fall 2019","ANT","11081","ANT 110","INTRODUCTION TO LINGUISTIC ANALYSIS","4",NULL,"This course introduces students to the study of the structure of human language. We will cover the six core areas of linguistic investigation: Phonetics (articulation, acoustics, and perception of speech sounds), Phonology (sound patterns), Morphology (internal structure of words and their organization in the mental lexicon), Syntax (internal structure of phrases and sentences), Semantics (word and sentence meaning), and Pragmatics (language use in context). The course focuses on developing skills in the areas of linguistic data analysis and interpretation of linguistic data in ways that aim to address theoretical and empirical issues in the study of language.","None","ELOI-EVANS S"
"78","1","Fall 2019","ANT","11094","ANT 110","INTRODUCTION TO LINGUISTIC ANALYSIS","4",NULL,"This course introduces students to the study of the structure of human language. We will cover the six core areas of linguistic investigation: Phonetics (articulation, acoustics, and perception of speech sounds), Phonology (sound patterns), Morphology (internal structure of words and their organization in the mental lexicon), Syntax (internal structure of phrases and sentences), Semantics (word and sentence meaning), and Pragmatics (language use in context). The course focuses on developing skills in the areas of linguistic data analysis and interpretation of linguistic data in ways that aim to address theoretical and empirical issues in the study of language.","None","ARMOSKAITE S"
"79","1","Fall 2019","ANT","11249","ANT 202","MODERN SOCIAL THEORY","4",NULL,"A close textual analysis by authors who established the framework of modern social theory, such as Karl Marx, Max Weber and Sigmund Freud.  Readings focus on the origins and implications of capitalism, and how it shapes human behavior.","Two previous anthropology courses or permission of Instructor","REICHMAN D"
"80","1","Fall 2019","ANT","11287","ANT 207","RADICAL SOCIAL THEORY","4",NULL,"This course examines the arguments and the rhetoric of radical thinkers who have tried to change the world rather than just interpret it since the revolutions of 1848",NULL,"GIBSON T"
"81","1","Fall 2019","ANT","86926","ANT 220","PERSONHOOD","4",NULL,"What is a person?  Is the autonomous individual a Western invention?  What other forms of personhood might there be?  In this course we will explore the nature of personhood and changing definitions of what personhood is.  We will read classic accounts of personhood alongside ethnographies that highlight the ways in which social values, practices, and institutions have shaped who and what people think they are.  We will also examine how both scholarly ideas and everyday practices about personhood have changed in response to major political and economic shifts, particularly post-colonialism, feminism, and globalization.  At the end of the course we will examine ontological ideas about personhood: when does a person start or stop being one?  How are technologies and things used to constitute people?  In addition to readings, we will view ethnographic and popular films and analyze a range of contemporary media",NULL,"SEARLE L"
